ERROR:root:;valorAPosta;corAposta;brancoAposta;winAposta;contadorAposta;Data/Hora
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 01:27:32.336650
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 01:28:02.831298
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 01:28:34.293275
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 01:31:38.479718
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 01:32:41.984814
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 01:33:11.386940
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 01:33:42.618191
ERROR:root:;0.18;VERMELHO;False;True;4;2021-10-26 01:36:49.061076
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 01:37:19.416266
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 01:48:40.141637
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 01:49:11.351815
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 01:53:20.093843
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 01:53:51.368821
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 01:54:53.228590
ERROR:root:;0.02;PRETO;True;True;1;2021-10-26 01:56:55.802113
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 01:57:26.179739
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 01:57:58.651748
ERROR:root:;0.02;VERMELHO;True;False;1;2021-10-26 02:18:31.430624
ERROR:root:;0.04;VERMELHO;True;False;2;2021-10-26 02:19:02.902765
ERROR:root:;0.08;VERMELHO;True;False;3;2021-10-26 02:19:34.336183
ERROR:root:;0.19999999999999998;VERMELHO;False;True;4;2021-10-26 02:20:34.181429
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 02:21:06.684290
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 02:22:37.526706
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 02:23:39.074694
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 02:24:10.426632
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 02:24:41.841444
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 02:25:42.230399
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 02:26:13.575159
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 02:26:42.941193
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 02:27:13.310117
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 02:27:45.845478
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 02:30:49.336503
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 02:31:18.559414
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 02:34:22.087239
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 02:34:52.496267
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 02:35:23.674762
ERROR:root:;0.08;VERMELHO;False;True;3;2021-10-26 02:35:55.167707
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 02:36:25.510467
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 02:36:55.930641
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 02:37:25.241501
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 02:39:29.417232
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 02:39:59.826921
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 02:40:29.157247
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 02:46:36.518091
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 02:47:07.650430
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 02:47:36.992401
ERROR:root:;0.18;VERMELHO;False;True;4;2021-10-26 02:50:10.471771
ERROR:root:;0.02;VERMELHO;True;False;1;2021-10-26 02:53:14.347999
ERROR:root:;0.04;VERMELHO;True;True;2;2021-10-26 02:53:43.920310
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 02:54:14.328788
ERROR:root:;0.02;VERMELHO;True;False;1;2021-10-26 02:56:16.404896
ERROR:root:;0.04;VERMELHO;True;True;2;2021-10-26 02:56:47.944979
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 02:57:18.345007
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 02:57:48.851888
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 02:58:20.078119
ERROR:root:;0.08;VERMELHO;False;True;3;2021-10-26 02:58:49.454254
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 02:59:19.930897
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 02:59:51.177287
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 03:00:52.710562
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 03:01:21.872169
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 03:04:25.613287
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 03:04:54.884194
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 03:05:26.225975
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:08:28.122637
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:08:58.618785
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:10:00.065390
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 03:14:32.458547
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 03:15:03.783635
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 03:21:39.876630
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 03:22:09.252733
ERROR:root:;0.08;VERMELHO;False;True;3;2021-10-26 03:22:40.728121
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 03:24:10.677318
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 03:24:41.963427
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:31:15.526685
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:31:45.856283
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 03:32:47.477129
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 03:33:18.628929
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 03:33:47.827054
ERROR:root:;0.18;PRETO;False;True;4;2021-10-26 03:34:18.201648
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 03:34:48.815469
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 03:35:20.192741
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 03:35:49.340079
ERROR:root:;0.18;VERMELHO;False;False;4;2021-10-26 03:42:24.088635
ERROR:root:;0.36;VERMELHO;False;True;5;2021-10-26 03:42:55.401832
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 03:43:25.827223
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 03:44:26.627487
ERROR:root:;0.02;VERMELHO;True;False;1;2021-10-26 03:45:26.485309
ERROR:root:;0.04;VERMELHO;True;True;2;2021-10-26 03:45:57.986204
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:48:58.950852
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 03:49:29.273021
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:50:30.930052
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:51:01.340408
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:51:31.667087
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:53:03.510657
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 03:56:04.474706
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 03:56:33.689252
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 03:57:04.925180
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 03:57:35.196967
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 03:59:05.246516
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 03:59:36.438735
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 04:00:07.689767
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:00:38.024362
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 04:01:08.330059
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 04:01:36.725358
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:02:07.173348
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 04:02:38.332663
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:04:08.360879
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 04:04:39.626986
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 04:05:11.004704
ERROR:root:;0.18;VERMELHO;False;True;4;2021-10-26 04:13:44.714978
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 04:14:15.355850
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:25:54.037053
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:28:55.787915
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 04:29:26.990648
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 04:29:56.238847
ERROR:root:;0.18;PRETO;False;False;4;2021-10-26 04:30:57.802656
ERROR:root:;0.36;PRETO;False;False;5;2021-10-26 04:31:29.068912
ERROR:root:;0.72;PRETO;False;True;6;2021-10-26 04:31:58.412516
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 04:32:28.687980
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 04:33:00.032266
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 04:33:29.303774
ERROR:root:;0.18;VERMELHO;False;False;4;2021-10-26 04:33:59.608279
ERROR:root:;0.36;VERMELHO;False;False;5;2021-10-26 04:34:30.884470
ERROR:root:;0.72;VERMELHO;False;True;6;2021-10-26 04:35:00.187929
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:35:31.487669
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 04:36:00.869622
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:37:01.505445
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:38:01.225877
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:38:31.615014
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 04:39:03.166504
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:39:33.491796
ERROR:root:;0.02;PRETO;True;True;1;2021-10-26 04:40:34.323743
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:41:04.726909
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:44:05.828270
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 04:44:37.266499
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 04:45:06.607795
ERROR:root:;0.18;VERMELHO;True;True;4;2021-10-26 04:45:37.334681
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 04:47:09.286976
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 04:47:39.637047
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 04:50:09.171328
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 04:51:40.728291
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 04:52:12.096702
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:53:42.160220
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:54:12.455687
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 04:54:43.682353
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 04:55:13.007724
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:55:43.585177
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 04:56:14.895634
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 04:56:43.216002
ERROR:root:;0.02;PRETO;True;True;1;2021-10-26 04:58:44.838197
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 04:59:15.212179
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 04:59:46.606622
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 05:00:15.900332
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 05:00:46.237967
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 05:01:15.454664
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 05:01:45.830598
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 05:02:47.352458
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 05:03:16.605711
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 05:03:47.899204
ERROR:root:;0.18;PRETO;False;True;4;2021-10-26 05:04:18.285602
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 05:05:48.285319
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 05:06:18.620991
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 05:06:49.872910
ERROR:root:;0.02;PRETO;True;True;1;2021-10-26 05:09:51.315663
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 05:11:21.468504
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 05:11:51.824519
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 05:12:21.182577
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 05:12:51.473034
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 05:17:55.422663
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 05:18:24.782096
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 05:22:25.922687
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 05:22:57.252844
ERROR:root:;0.08;VERMELHO;False;True;3;2021-10-26 05:23:26.515159
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 05:24:57.677108
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 05:25:28.038701
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 05:25:58.415908
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 05:27:28.892891
ERROR:root:;0.02;PRETO;True;True;1;2021-10-26 05:28:30.746071
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 05:29:31.390078
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 05:30:01.926010
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 05:30:31.239549
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 05:38:36.018988
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 05:39:37.860491
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 05:40:07.233553
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 05:40:38.575011
ERROR:root:;0.18;PRETO;False;False;4;2021-10-26 05:42:08.698568
ERROR:root:;0.36;PRETO;False;True;5;2021-10-26 05:42:40.069791
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 05:43:08.491040
ERROR:root:;0.02;PRETO;True;False;1;2021-10-26 05:43:39.136232
ERROR:root:;0.04;PRETO;True;True;2;2021-10-26 05:44:10.574917
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 05:45:11.475072
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 05:45:40.752066
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 05:46:12.077835
ERROR:root:;0.18;PRETO;False;True;4;2021-10-26 05:59:22.654211
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 05:59:53.095834
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 06:00:24.385709
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 06:05:28.618317
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 06:05:57.898500
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 06:07:59.702149
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 06:08:30.179005
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 06:08:59.504380
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 06:09:30.860349
ERROR:root:;0.18;PRETO;False;True;4;2021-10-26 06:10:01.255481
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 06:10:31.816697
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 06:11:02.331114
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 06:11:31.586406
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 06:12:02.798002
ERROR:root:;0.18;VERMELHO;False;True;4;2021-10-26 06:12:33.334018
ERROR:root:;0.02;PRETO;True;False;1;2021-10-26 06:14:03.754455
ERROR:root:;0.04;PRETO;True;False;2;2021-10-26 06:14:35.244935
ERROR:root:;0.08;PRETO;True;True;3;2021-10-26 06:15:04.821808
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:15:35.281771
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:16:37.467680
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:19:39.241285
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:21:11.927357
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:22:11.044033
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:23:13.027017
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:26:46.739894
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 06:28:17.077623
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 06:29:17.043699
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 06:29:48.345243
ERROR:root:;0.08;PRETO;False;True;3;2021-10-26 06:30:19.661072
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 06:31:20.532452
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 06:31:49.912573
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 06:38:26.339040
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 06:38:55.778026
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:43:00.736954
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 06:43:31.121643
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 06:44:00.353317
ERROR:root:;0.02;VERMELHO;True;True;1;2021-10-26 06:44:31.063957
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:46:02.516547
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:47:04.321692
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:48:35.701302
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:49:37.587760
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 06:50:07.980796
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 06:55:44.605383
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 06:56:15.924330
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 06:56:47.347883
ERROR:root:;0.18;PRETO;False;True;4;2021-10-26 06:57:48.726570
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 06:58:19.259841
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 06:58:48.542782
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 07:01:22.341941
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 07:01:53.580486
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 07:06:59.671836
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 07:07:31.082215
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 07:08:33.100051
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 07:09:03.544366
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 07:09:34.120216
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 07:10:04.589625
ERROR:root:;0.04;PRETO;False;False;2;2021-10-26 07:10:36.271900
ERROR:root:;0.08;PRETO;False;False;3;2021-10-26 07:11:05.509378
ERROR:root:;0.18;VERMELHO;False;False;4;2021-10-26 07:15:43.179156
ERROR:root:;0.36;VERMELHO;False;True;5;2021-10-26 07:16:12.445017
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 07:17:46.089696
ERROR:root:;0.02;VERMELHO;True;False;1;2021-10-26 07:18:46.354354
ERROR:root:;0.04;VERMELHO;True;True;2;2021-10-26 07:19:17.867586
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 07:22:23.982052
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 07:22:53.358542
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 07:35:46.724944
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 07:40:25.155790
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 07:40:56.687892
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 07:41:56.919767
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 07:42:29.731037
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 07:46:04.704700
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 07:46:37.897083
ERROR:root:;0.08;VERMELHO;False;True;3;2021-10-26 07:47:07.268519
ERROR:root:;0.02;PRETO;False;True;1;2021-10-26 07:47:37.748023
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 07:48:10.495389
ERROR:root:;0.04;VERMELHO;False;False;2;2021-10-26 07:48:39.787282
ERROR:root:;0.08;VERMELHO;False;False;3;2021-10-26 07:49:11.060285
ERROR:root:;0.18;PRETO;False;False;4;2021-10-26 08:01:33.398623
ERROR:root:;0.36;PRETO;False;False;5;2021-10-26 08:02:04.788381
ERROR:root:;0.72;PRETO;False;True;6;2021-10-26 08:02:36.194773
ERROR:root:;0.02;VERMELHO;False;False;1;2021-10-26 08:04:08.510494
ERROR:root:;0.04;VERMELHO;False;True;2;2021-10-26 08:04:39.692716
ERROR:root:;0.02;VERMELHO;False;True;1;2021-10-26 08:09:18.848114
ERROR:root:;0.02;PRETO;False;False;1;2021-10-26 08:09:51.581970
ERROR:root:;0.04;PRETO;False;True;2;2021-10-26 08:10:21.870678
